"V1","V2","V3","V4","V5"
159,"3PL",0.107919233990676,0.122406844046625,0.051802299741332
160,"3PL",0.151809373083529,0.10190187891299,0.0271033116462403
161,"3PL",0.11659960611556,0.265914581501815,0.0623901340309505
162,"3PL",0.287046063002064,0.0433529800564293,0.0137369501975197
163,"3PL",0.109665898262186,0.103467650580512,0.0368892693106988
164,"3PL",0.110105505603768,0.203249174065148,0.0735865054214774
165,"3PL",0.0821075820583133,0.219702277904722,0.0653554092191253
166,"3PL",0.202177993149539,0.092498479971868,0.0230739524620175
167,"3PL",0.154103748977642,0.102339131061897,0.0228075297668623
168,"3PL",0.0784485898276121,0.148524082821325,0.0613636792229174
169,"3PL",0.0886242704967646,0.13943735096249,0.0476107787556604
170,"3PL",0.124636678412686,0.182692197192702,0.0777234552886009
171,"3PL",0.070243054142267,0.19532963444196,0.0610078826329964
172,"3PL",0.185760797311854,0.0666928743680352,0.0218720485167443
173,"3PL",0.140454739909571,0.075266948214313,0.0322413396564033
174,"3PL",0.303646527265098,0.135876155182952,0.0121186827635639
175,"3PL",0.154348053979818,0.122568286235692,0.032806803810718
176,"3PL",0.087181526607727,0.164436089852124,0.0515059781555049
177,"3PL",0.0869804854888138,0.123526282035135,0.0540002630617991
178,"3PL",0.0831395155048802,0.13675917928317,0.0483295467407543
179,"3PL",0.0684620337845766,0.20860318859405,0.0609156502996841
180,"3PL",0.106134090822104,0.280367939587343,0.0663133053598274
181,"3PL",0.159798074768563,0.0836257799135609,0.0212252286518789
182,"3PL",0.106904686633135,0.268383669021028,0.050689607733692
183,"3PL",0.11933569668159,0.0884870614997987,0.0328096740858457
184,"3PL",0.12063263880739,0.120045910964407,0.0370581110327321
185,"3PL",0.126449230848421,0.0556775810450334,0.0227436468211771
186,"3PL",0.123991517004897,0.0711261845859447,0.025178054414215
187,"3PL",0.103006194514888,0.210530299594745,0.0473195892632003
188,"3PL",0.0580967789379904,0.14340598274487,0.0449464192149183
189,"3PL",0.106944729406165,0.169645772183049,0.0621841172217566
190,"3PL",0.0592223170690341,0.224371680879642,0.0671752831666695
191,"3PL",0.220496847734475,0.123026653693576,0.0228313604015904
192,"3PL",0.0616072177569615,0.353123584578064,0.0933440787176574
193,"3PL",0.179146813981713,0.146160078274925,0.0388515432141228
194,"3PL",0.182684299994037,0.0819907359458357,0.0241344272773666
195,"3PL",0.279139561628748,0.112148956234843,0.0158449818849878
196,"3PL",0.0949500899230678,0.182980006079465,0.0589461084141193
197,"3PL",0.0932495445445393,0.207079228804216,0.0734001817280985
198,"3PL",0.0790615411824673,0.239076876311485,0.0880051345939078
199,"3PL",0.0735056715222169,0.15658690412572,0.0652133004221292
200,"3PL",0.733141526681185,0.298755099272151,0.00948266129495669
201,"3PL",0.116536763004737,0.16588080067536,0.0578549154834743
202,"3PL",0.105694611888724,0.177740894950629,0.0603738812035769
203,"3PL",0.244513592655772,0.102269020927949,0.0149504756346927
204,"3PL",0.0690560887175321,0.130997444611559,0.0552821294288943
205,"3PL",0.125358243201758,0.0989750740139852,0.049478090859809
206,"3PL",0.243754403120085,0.288094101148166,0.018258847724871
207,"3PL",0.160203353686968,0.0675516655500717,0.0223981854389142
208,"3PL",0.208258159884648,0.137400708953195,0.018093523821163
209,"3PL",0.190647481395933,0.0426026306064297,0.0135916207895498
210,"3PL",0.132676575625573,0.135017510794509,0.0390199895259945
211,"3PL",0.152217921978855,0.100495473677708,0.0324129583497068
212,"3PL",0.0929082914518714,0.144432566585869,0.0605971995724032
213,"3PL",0.183149666091709,0.0488351471140662,0.019719208357984
214,"3PL",0.144441881735817,0.0730444436236508,0.0255383416344887
215,"3PL",0.0857092910710035,0.152544622853091,0.069578703015089
216,"3PL",0.0596808312672166,0.941041074460006,0.0712720341089359
217,"3PL",0.0675750695582569,0.102793218417037,0.0367808856534464
218,"3PL",0.118431699896583,0.0914326340642672,0.0300267310892381
219,"3PL",0.0739665417646654,0.122425334171372,0.0578110418081938
220,"3PL",0.14764200325406,0.134777244153237,0.0342732111085905
221,"3PL",0.436255056404646,0.0992604804328457,0.0123882022593329
222,"3PL",0.270103333419844,0.435752157789916,0.0205937263322121
223,"3PL",0.0832734236033607,0.106372198429059,0.0471815457713814
224,"3PL",0.110034166331147,0.125879284631699,0.0467377647319841
225,"3PL",0.0574915097595097,0.200480398782699,0.0613855668502608
226,"3PL",0.115793031771615,0.101198865598667,0.0450385281439
227,"3PL",0.0927621885638585,0.113812467977917,0.0496544942056993
228,"3PL",0.11765135380952,0.144486342459181,0.0425694358002897
229,"3PL",0.126394213106479,0.0828628401342919,0.0361378555713827
230,"3PL",0.285647972275787,0.0973682821560069,0.0125080842981115
231,"3PL",0.119425802316458,0.136118538930457,0.0507319370299985
232,"3PL",0.152447755049712,0.0761713179053187,0.0166793994658636
233,"3PL",0.182309631374291,0.120500987098835,0.0294235007587075
234,"3PL",0.129477624593831,0.116439782219237,0.0435510093965437
235,"3PL",0.176235556607404,0.0605594133313501,0.018977056772501
236,"3PL",0.102023732370237,0.112076058227601,0.0386103884690111
237,"3PL",0.0978655900759554,0.103665646410868,0.0386491357147498
238,"3PL",0.25230681412088,0.0824932344504306,0.0132588952356852
239,"3PL",0.0735985229363315,0.120987526562477,0.0443640890107001
240,"3PL",0.121562386500879,0.119939455331623,0.0396012111668312
241,"3PL",0.502982266900985,0.121301228104042,0.00926483345606714
242,"3PL",0.0669872461413499,0.168449586327231,0.0660924507838127
243,"3PL",0.065578760563595,0.138925011528864,0.0547141792072845
244,"3PL",0.0862506607019863,0.124800320096352,0.053037470860309
245,"3PL",0.136969387199038,0.13584948852839,0.0414195732535492
246,"3PL",0.183360727246921,0.071688358740041,0.0248824598519602
247,"3PL",0.126564259829098,0.258437794340439,0.0703099843818229
248,"3PL",0.168915199023539,0.0830178734667599,0.0232287596734762
249,"3PL",0.0921792954405462,0.1817109957832,0.0623501906225346
250,"3PL",0.109502199603067,0.150707897783304,0.0465712291065305
251,"3PL",0.111619820137979,0.182181912740263,0.0548923560114885
252,"3PL",0.0844119630590218,0.238850934268114,0.0749840168171106
253,"3PL",0.0522150651883517,0.153465253746549,0.0401284755825656
254,"3PL",0.175914966727379,0.0871550592102029,0.0267418984177113
255,"3PL",0.114605694304347,0.170875039721215,0.0539240966908983
256,"3PL",0.131844287628711,0.126534734869256,0.0374900851730262
257,"3PL",0.137043023984259,0.18321651276201,0.0456706645850653
258,"3PL",0.0809553528454855,0.144257948663374,0.0458130909454506
259,"3PL",0.15055383179667,0.109060646985309,0.0365197416648655
260,"3PL",0.161498827155276,0.111952854650866,0.0353602578585374
261,"3PL",0.0570654327067031,0.202816589370188,0.060126528524952
262,"3PL",0.175280832532769,0.103108964438688,0.0331972422825533
263,"3PL",0.14865631350896,0.503305486080345,0.0402204172760374
264,"3PL",0.179374540689043,0.138016985038578,0.0338911671794867
265,"3PL",0.102649235980712,0.11827163806825,0.0649333933773413
266,"3PL",0.0896535387299394,0.182388887104649,0.0695879643650763
267,"3PL",0.0973098397520819,0.144100626143301,0.0733074707214255
268,"3PL",0.205723011950456,0.0884831610657894,0.0192665943355318
269,"3PL",0.11244605779549,0.128600399198109,0.0584936412234467
270,"3PL",0.070123505870263,0.147372115236705,0.064371752084252
271,"3PL",0.0814655365841892,0.210500218134911,0.0858275104180388
272,"3PL",0.273800370427986,0.0527035862590885,0.0109422356599499
273,"3PL",0.10019125479285,0.105330150280213,0.0393230162468234
274,"3PL",0.14547438895906,0.0581716160720335,0.0137564988298411
275,"3PL",0.175053686615441,0.124188286818489,0.0380919872596441
276,"3PL",0.0758398881950706,0.147147531998953,0.0518018271572979
277,"3PL",0.0759682113515409,0.0927644790494035,0.0362064554717485
278,"3PL",0.181094975040547,0.0964455842931066,0.0190117681800155
279,"3PL",0.108064990854066,0.172521694919316,0.0579683598866174
280,"3PL",0.218061316414342,0.0444496678795097,0.0115140791294202
281,"3PL",0.066281114270979,0.304593440145705,0.0896743800862548
282,"3PL",0.0892869040737025,0.139074955483587,0.0536417122972347
283,"3PL",0.121524574138768,0.142402580384761,0.04737821735457
284,"3PL",0.109255206252626,0.115207896033268,0.0379125348040992
285,"3PL",0.0625421014163643,0.177967059437539,0.0705306319551687
286,"3PL",0.134021718226082,0.0741078110366706,0.0366662134068701
287,"3PL",0.0999826278597776,0.116898743216693,0.0355180574795231
288,"3PL",0.100021610015902,0.157769128314739,0.0629611852578232
289,"3PL",0.168164545564118,0.0825772651191354,0.0267214947439379
290,"3PL",0.18255134375134,0.0676609054613113,0.0151799819674552
291,"3PL",0.244166550915039,0.119150624823896,0.0143735493139266
292,"3PL",0.25822995170523,0.0626744159286162,0.014739059064477
293,"3PL",0.0704727666804055,0.417909021774861,0.0859138093157136
294,"3PL",0.136585273351199,0.115137265449652,0.0434632589623202
295,"3PL",0.120012532984838,0.188425378498943,0.0670305936579779
296,"3PL",0.168152671717414,0.0597398237303749,0.0216703999904767
297,"3PL",0.10214418611738,0.115418626174427,0.0504095471559896
298,"3PL",0.271374219983504,0.0683202520621382,0.0136906925337575
299,"3PL",0.0893407582186756,0.151715578944446,0.0520577488141512
300,"3PL",0.216516856878505,0.0552617329319436,0.0104214744122461
